Match ID,Match Data,Year,season Round,Home Team,Visitor Team,Home Team Goal Scored,Visitor team goal Scored,Home team Brazil's State,Visitor team Brazil's State
2012.11.0102,21/07/2012,2012,11,Vasco,Santos,2,0,RJ,SP
2012.11.0103,21/07/2012,2012,11,Corinthians,Portuguesa,1,1,SP,SP
2012.11.0104,22/07/2012,2012,11,Palmeiras,Náutico,3,0,SP,PE
2012.11.0105,22/07/2012,2012,11,Internacional,Atlético-GO,4,1,RS,GO
2012.11.0106,22/07/2012,2012,11,Cruzeiro,Flamengo,1,0,MG,RJ
2012.11.0107,22/07/2012,2012,11,Figueirense,São Paulo,0,2,SC,SP
2012.11.0108,22/07/2012,2012,11,Ponte Preta,Fluminense,1,2,SP,RJ
2012.11.0109,22/07/2012,2012,11,Botafogo-RJ,Grêmio,0,1,RJ,RS
2012.11.0110,22/07/2012,2012,11,Bahia,Coritiba,2,2,BH,PR
2012.12.0111,25/07/2012,2012,12,Figueirense,Internacional,0,1,SC,RS
2012.12.0112,25/07/2012,2012,12,Ponte Preta,Sport,1,1,SP,PE
2012.12.0113,25/07/2012,2012,12,Vasco,Botafogo-RJ,1,0,RJ,RJ
2012.12.0114,25/07/2012,2012,12,Náutico,Coritiba,3,4,PE,PR
2012.12.0115,25/07/2012,2012,12,Corinthians,Cruzeiro,2,0,SP,MG
2012.12.0116,25/07/2012,2012,12,Atlético-GO,São Paulo,4,3,GO,SP
2012.12.0117,25/07/2012,2012,12,Grêmio,Fluminense,1,0,RS,RJ
2012.12.0118,26/07/2012,2012,12,Atlético-MG,Santos,2,0,MG,SP
2012.12.0119,26/07/2012,2012,12,Flamengo,Portuguesa,0,0,RJ,SP
2012.12.0120,26/07/2012,2012,12,Palmeiras,Bahia,0,2,SP,BH
2012.13.0121,28/07/2012,2012,13,Internacional,Vasco,0,0,RS,RJ
2012.13.0122,28/07/2012,2012,13,Coritiba,Grêmio,2,1,PR,RS
2012.13.0123,28/07/2012,2012,13,Botafogo-RJ,Figueirense,1,0,RJ,SC
2012.13.0124,29/07/2012,2012,13,São Paulo,Flamengo,4,1,SP,RJ
2012.13.0125,29/07/2012,2012,13,Fluminense,Atlético-MG,0,0,RJ,MG
2012.13.0126,29/07/2012,2012,13,Sport,Atlético-GO,0,0,PE,GO
2012.13.0127,29/07/2012,2012,13,Bahia,Corinthians,0,0,BH,SP
2012.13.0128,29/07/2012,2012,13,Cruzeiro,Palmeiras,2,1,MG,SP
2012.13.0129,29/07/2012,2012,13,Santos,Ponte Preta,2,1,SP,SP
2012.13.0130,29/07/2012,2012,13,Portuguesa,Náutico,3,1,SP,PE
2012.14.0131,4/8/2012,2012,14,Palmeiras,Internacional,0,1,SP,RS
2012.14.0132,4/8/2012,2012,14,Atlético-GO,Botafogo-RJ,1,2,GO,RJ
2012.14.0133,4/8/2012,2012,14,Portuguesa,Figueirense,2,0,SP,SC
2012.14.0134,5/8/2012,2012,14,Vasco,Corinthians,0,0,RJ,SP
2012.14.0135,5/8/2012,2012,14,Grêmio,Bahia,3,1,RS,BH
2012.14.0136,5/8/2012,2012,14,Coritiba,Fluminense,0,2,PR,RJ
2012.14.0137,5/8/2012,2012,14,São Paulo,Sport,1,0,SP,PE
2012.14.0138,5/8/2012,2012,14,Cruzeiro,Ponte Preta,1,2,MG,SP
2012.14.0139,5/8/2012,2012,14,Náutico,Santos,3,0,PE,SP
2012.15.0140,8/8/2012,2012,15,Sport,Vasco,0,2,PE,RJ
2012.15.0141,8/8/2012,2012,15,Internacional,Náutico,0,0,RS,PE
2012.15.0142,8/8/2012,2012,15,Bahia,Portuguesa,0,0,BH,SP
2012.15.0143,8/8/2012,2012,15,Corinthians,Atlético-GO,1,1,SP,GO
2012.15.0144,8/8/2012,2012,15,Figueirense,Flamengo,0,2,SC,RJ
2012.15.0145,8/8/2012,2012,15,Botafogo-RJ,Palmeiras,1,2,RJ,SP
2012.15.0146,8/8/2012,2012,15,Santos,Cruzeiro,4,2,SP,MG
2012.15.0147,9/8/2012,2012,15,Ponte Preta,Grêmio,0,0,SP,RS
2012.15.0148,9/8/2012,2012,15,Atlético-MG,Coritiba,1,0,MG,PR
2012.15.0149,9/8/2012,2012,15,Fluminense,São Paulo,2,1,RJ,SP
2012.16.0150,11/8/2012,2012,16,Bahia,Cruzeiro,0,1,BH,MG
2012.16.0151,11/8/2012,2012,16,Sport,Figueirense,0,1,PE,SC
2012.16.0152,11/8/2012,2012,16,Santos,Atlético-GO,2,2,SP,GO
2012.16.0153,11/8/2012,2012,16,Flamengo,Náutico,2,0,RJ,PE
2012.16.0154,12/8/2012,2012,16,Atlético-MG,Vasco,1,0,MG,RJ
2012.16.0155,12/8/2012,2012,16,Internacional,Ponte Preta,2,1,RS,SP
2012.16.0156,12/8/2012,2012,16,Coritiba,Corinthians,1,2,PR,SP
2012.16.0157,12/8/2012,2012,16,São Paulo,Grêmio,1,2,SP,RS
2012.16.0158,12/8/2012,2012,16,Fluminense,Palmeiras,1,0,RJ,SP
2012.16.0159,12/8/2012,2012,16,Portuguesa,Botafogo-RJ,1,1,SP,RJ
2012.17.0160,15/08/2012,2012,17,Grêmio,Portuguesa,1,2,RS,SP
2012.17.0161,15/08/2012,2012,17,Cruzeiro,Fluminense,1,1,MG,RJ
2012.17.0162,15/08/2012,2012,17,Atlético-GO,Atlético-MG,1,1,GO,MG
2012.17.0163,15/08/2012,2012,17,Ponte Preta,Bahia,0,2,SP,BH
2012.17.0164,15/08/2012,2012,17,Palmeiras,Flamengo,1,0,SP,RJ
2012.17.0165,15/08/2012,2012,17,Náutico,São Paulo,3,0,PE,SP
2012.17.0166,15/08/2012,2012,17,Botafogo-RJ,Sport,2,0,RJ,PE
2012.17.0167,16/08/2012,2012,17,Vasco,Coritiba,2,2,RJ,PR
2012.17.0168,16/08/2012,2012,17,Corinthians,Internacional,1,0,SP,RS
2012.17.0169,16/08/2012,2012,17,Figueirense,Santos,1,3,SC,SP
2012.18.0170,18/08/2012,2012,18,Náutico,Bahia,1,0,PE,BH
2012.18.0171,18/08/2012,2012,18,Fluminense,Sport,1,0,RJ,PE
2012.18.0172,18/08/2012,2012,18,São Paulo,Ponte Preta,3,0,SP,SP
2012.18.0173,19/08/2012,2012,18,Santos,Corinthians,3,2,SP,SP
2012.18.0174,19/08/2012,2012,18,Coritiba,Cruzeiro,4,0,PR,MG
2012.18.0175,19/08/2012,2012,18,Atlético-MG,Botafogo-RJ,3,2,MG,RJ
2012.18.0176,19/08/2012,2012,18,Grêmio,Figueirense,4,0,RS,SC
2012.18.0177,19/08/2012,2012,18,Portuguesa,Internacional,1,1,SP,RS
2012.18.0178,19/08/2012,2012,18,Atlético-GO,Palmeiras,2,1,GO,SP
2012.18.0179,19/08/2012,2012,18,Flamengo,Vasco,1,0,RJ,RJ
2012.19.0180,25/08/2012,2012,19,Palmeiras,Santos,1,2,SP,SP
2012.19.0181,25/08/2012,2012,19,Vasco,Fluminense,1,2,RJ,RJ
2012.19.0182,25/08/2012,2012,19,Ponte Preta,Portuguesa,2,1,SP,SP
2012.19.0183,26/08/2012,2012,19,Internacional,Grêmio,0,1,RS,RS
2012.19.0184,26/08/2012,2012,19,Botafogo-RJ,Flamengo,0,0,RJ,RJ
2012.19.0185,26/08/2012,2012,19,Corinthians,São Paulo,1,2,SP,SP
2012.19.0186,26/08/2012,2012,19,Figueirense,Coritiba,3,1,SC,PR
2012.19.0187,26/08/2012,2012,19,Cruzeiro,Atlético-MG,2,2,MG,MG
2012.19.0188,26/08/2012,2012,19,Bahia,Atlético-GO,1,1,BH,GO
2012.19.0189,26/08/2012,2012,19,Sport,Náutico,0,0,PE,PE
2012.20.0190,29/08/2012,2012,20,Coritiba,Internacional,1,0,PR,RS
2012.20.0191,29/08/2012,2012,20,Santos,Bahia,1,3,SP,BH
2012.20.0192,29/08/2012,2012,20,Portuguesa,Palmeiras,3,0,SP,SP
2012.20.0193,29/08/2012,2012,20,Náutico,Figueirense,3,2,PE,SC
2012.20.0194,29/08/2012,2012,20,Atlético-MG,Ponte Preta,2,2,MG,SP
2012.20.0195,29/08/2012,2012,20,Fluminense,Corinthians,1,1,RJ,SP
2012.20.0196,29/08/2012,2012,20,Grêmio,Vasco,2,0,RS,RJ
2012.20.0197,29/08/2012,2012,20,Atlético-GO,Cruzeiro,0,2,GO,MG
2012.20.0198,30/08/2012,2012,20,Flamengo,Sport,1,1,RJ,PE
2012.20.0199,30/08/2012,2012,20,São Paulo,Botafogo-RJ,4,0,SP,RJ
2012.21.0200,1/9/2012,2012,21,Palmeiras,Grêmio,0,0,SP,RS
2012.21.0201,1/9/2012,2012,21,Figueirense,Fluminense,2,2,SC,RJ
2012.21.0202,1/9/2012,2012,21,Vasco,Portuguesa,2,0,RJ,SP
2012.21.0203,2/9/2012,2012,21,Internacional,Flamengo,4,1,RS,RJ
2012.21.0204,2/9/2012,2012,21,Corinthians,Atlético-MG,1,0,SP,MG
2012.21.0205,2/9/2012,2012,21,Bahia,São Paulo,1,0,BH,SP
2012.21.0206,2/9/2012,2012,21,Sport,Santos,2,1,PE,SP
2012.21.0207,2/9/2012,2012,21,Ponte Preta,Atlético-GO,3,1,SP,GO
2012.21.0208,2/9/2012,2012,21,Cruzeiro,Náutico,3,0,MG,PE
2012.21.0209,2/9/2012,2012,21,Botafogo-RJ,Coritiba,2,0,RJ,PR
2012.22.0210,5/9/2012,2012,22,Flamengo,Ponte Preta,0,1,RJ,SP
2012.22.0211,5/9/2012,2012,22,Portuguesa,Coritiba,3,0,SP,PR
2012.22.0212,5/9/2012,2012,22,Náutico,Vasco,1,1,PE,RJ
2012.22.0213,5/9/2012,2012,22,Bahia,Atlético-MG,0,0,BH,MG
2012.22.0214,5/9/2012,2012,22,Grêmio,Atlético-GO,2,1,RS,GO
2012.22.0215,5/9/2012,2012,22,Figueirense,Corinthians,1,0,SC,SP
2012.22.0216,5/9/2012,2012,22,São Paulo,Internacional,1,1,SP,RS
2012.22.0217,5/9/2012,2012,22,Cruzeiro,Botafogo-RJ,1,3,MG,RJ
2012.22.0218,6/9/2012,2012,22,Fluminense,Santos,3,1,RJ,SP
2012.22.0219,6/9/2012,2012,22,Palmeiras,Sport,3,1,SP,PE
2012.23.0220,8/9/2012,2012,23,Coritiba,Flamengo,3,0,PR,RJ
2012.23.0221,8/9/2012,2012,23,Ponte Preta,Figueirense,2,2,SP,SC
2012.23.0222,8/9/2012,2012,23,Corinthians,Grêmio,3,1,SP,RS
2012.23.0223,9/9/2012,2012,23,Santos,São Paulo,0,0,SP,SP
2012.23.0224,9/9/2012,2012,23,Internacional,Fluminense,0,1,RS,RJ
2012.23.0225,9/9/2012,2012,23,Botafogo-RJ,Náutico,3,1,RJ,PE
2012.23.0226,9/9/2012,2012,23,Vasco,Bahia,0,4,RJ,BH
2012.23.0227,9/9/2012,2012,23,Atlético-GO,Portuguesa,1,1,GO,SP
2012.23.0228,9/9/2012,2012,23,Sport,Cruzeiro,2,1,PE,MG
2012.23.0229,9/9/2012,2012,23,Atlético-MG,Palmeiras,3,0,MG,SP
2012.24.0230,12/9/2012,2012,24,Portuguesa,Fluminense,0,2,SP,RJ
2012.24.0231,12/9/2012,2012,24,Figueirense,Cruzeiro,2,0,SC,MG
2012.24.0232,12/9/2012,2012,24,Corinthians,Ponte Preta,1,1,SP,SP
2012.24.0233,12/9/2012,2012,24,Atlético-GO,Coritiba,1,2,GO,PR
2012.24.0234,12/9/2012,2012,24,Sport,Bahia,1,1,PE,BH
2012.24.0235,12/9/2012,2012,24,Atlético-MG,São Paulo,1,0,MG,SP
2012.24.0236,12/9/2012,2012,24,Vasco,Palmeiras,3,1,RJ,SP
2012.24.0237,12/9/2012,2012,24,Santos,Flamengo,2,0,SP,RJ
2012.24.0238,13/09/2012,2012,24,Grêmio,Náutico,2,0,RS,PE
2012.24.0239,13/09/2012,2012,24,Botafogo-RJ,Internacional,1,1,RJ,RS
2012.25.0240,15/09/2012,2012,25,Fluminense,Atlético-GO,1,2,RJ,GO
2012.25.0241,15/09/2012,2012,25,São Paulo,Portuguesa,3,1,SP,SP
2012.25.0242,16/09/2012,2012,25,Coritiba,Santos,1,2,PR,SP
2012.25.0243,16/09/2012,2012,25,Palmeiras,Corinthians,0,2,SP,SP
2012.25.0244,16/09/2012,2012,25,Cruzeiro,Vasco,1,1,MG,RJ
2012.25.0245,16/09/2012,2012,25,Náutico,Atlético-MG,1,0,PE,MG
2012.25.0246,16/09/2012,2012,25,Bahia,Figueirense,2,1,BH,SC
2012.25.0247,16/09/2012,2012,25,Flamengo,Grêmio,1,1,RJ,RS
2012.25.0248,16/09/2012,2012,25,Internacional,Sport,2,2,RS,PE
2012.25.0249,16/09/2012,2012,25,Ponte Preta,Botafogo-RJ,0,0,SP,RJ
2012.26.0250,22/09/2012,2012,26,Figueirense,Palmeiras,1,3,SC,SP
2012.26.0251,22/09/2012,2012,26,Fluminense,Náutico,2,1,RJ,PE
2012.26.0252,22/09/2012,2012,26,Santos,Portuguesa,1,3,SP,SP
2012.26.0253,23/09/2012,2012,26,Botafogo-RJ,Corinthians,2,2,RJ,SP
2012.26.0254,23/09/2012,2012,26,São Paulo,Cruzeiro,1,0,SP,MG
2012.26.0255,23/09/2012,2012,26,Ponte Preta,Vasco,0,0,SP,RJ
2012.26.0256,23/09/2012,2012,26,Atlético-GO,Flamengo,1,2,GO,RJ
2012.26.0257,23/09/2012,2012,26,Internacional,Bahia,3,1,RS,BH
2012.26.0258,23/09/2012,2012,26,Atlético-MG,Grêmio,0,0,MG,RS
2012.26.0259,23/09/2012,2012,26,Sport,Coritiba,1,0,PE,PR
2012.14.0260,26/09/2012,2012,14,Flamengo,Atlético-MG,2,1,RJ,MG
2012.27.0261,29/09/2012,2012,27,Portuguesa,Atlético-MG,1,1,SP,MG
2012.27.0262,29/09/2012,2012,27,Vasco,Figueirense,3,1,RJ,SC
2012.27.0263,29/09/2012,2012,27,Cruzeiro,Internacional,0,0,MG,RS
2012.27.0264,29/09/2012,2012,27,Náutico,Atlético-GO,2,0,PE,GO
2012.27.0265,29/09/2012,2012,27,Palmeiras,Ponte Preta,3,0,SP,SP
2012.27.0266,30/09/2012,2012,27,Flamengo,Fluminense,0,1,RJ,RJ
2012.27.0267,30/09/2012,2012,27,Corinthians,Sport,3,0,SP,PE
2012.27.0268,30/09/2012,2012,27,Bahia,Botafogo-RJ,2,0,BH,RJ
2012.27.0269,30/09/2012,2012,27,Coritiba,São Paulo,1,1,PR,SP
2012.27.0270,30/09/2012,2012,27,Grêmio,Santos,1,1,RS,SP
2012.28.0271,4/10/2012,2012,28,Flamengo,Bahia,0,0,RJ,BH
2012.28.0272,4/10/2012,2012,28,Portuguesa,Sport,5,1,SP,PE
2012.28.0273,4/10/2012,2012,28,Coritiba,Ponte Preta,1,0,PR,SP
2012.28.0274,6/10/2012,2012,28,São Paulo,Palmeiras,3,0,SP,SP
2012.28.0275,6/10/2012,2012,28,Santos,Internacional,1,1,SP,RS
2012.28.0276,6/10/2012,2012,28,Atlético-GO,Vasco,0,1,GO,RJ
2012.28.0277,6/10/2012,2012,28,Náutico,Corinthians,2,1,PE,SP
2012.28.0278,6/10/2012,2012,28,Fluminense,Botafogo-RJ,1,0,RJ,RJ
2012.28.0279,6/10/2012,2012,28,Grêmio,Cruzeiro,2,1,RS,MG
2012.28.0280,6/10/2012,2012,28,Atlético-MG,Figueirense,6,0,MG,SC
2012.29.0281,10/10/2012,2012,29,Cruzeiro,Portuguesa,2,0,MG,SP
2012.29.0282,10/10/2012,2012,29,Botafogo-RJ,Santos,0,2,RJ,SP
2012.29.0283,10/10/2012,2012,29,Figueirense,Atlético-GO,3,1,SC,GO
2012.29.0284,10/10/2012,2012,29,Ponte Preta,Náutico,2,1,SP,PE
2012.29.0285,10/10/2012,2012,29,Bahia,Fluminense,0,2,BH,RJ
2012.29.0286,10/10/2012,2012,29,Vasco,São Paulo,0,2,RJ,SP
2012.29.0287,10/10/2012,2012,29,Corinthians,Flamengo,3,2,SP,RJ
2012.29.0288,10/10/2012,2012,29,Internacional,Atlético-MG,3,0,RS,MG
2012.29.0289,11/10/2012,2012,29,Palmeiras,Coritiba,0,1,SP,PR
2012.29.0290,11/10/2012,2012,29,Sport,Grêmio,1,3,PE,RS
2012.30.0291,13/10/2012,2012,30,Flamengo,Cruzeiro,1,1,RJ,MG
2012.30.0292,13/10/2012,2012,30,Atlético-GO,Internacional,3,1,GO,RS
2012.30.0293,13/10/2012,2012,30,Portuguesa,Corinthians,1,1,SP,SP
2012.30.0294,14/10/2012,2012,30,Atlético-MG,Sport,2,1,MG,PE
2012.30.0295,14/10/2012,2012,30,Santos,Vasco,2,0,SP,RJ
2012.30.0296,14/10/2012,2012,30,São Paulo,Figueirense,2,0,SP,SC
2012.30.0297,14/10/2012,2012,30,Coritiba,Bahia,2,1,PR,BH
2012.30.0298,14/10/2012,2012,30,Náutico,Palmeiras,1,0,PE,SP
2012.30.0299,14/10/2012,2012,30,Fluminense,Ponte Preta,2,1,RJ,SP
2012.30.0300,14/10/2012,2012,30,Grêmio,Botafogo-RJ,1,1,RS,RJ
2012.31.0301,17/10/2012,2012,31,Fluminense,Grêmio,2,2,RJ,RS
2012.31.0302,17/10/2012,2012,31,Internacional,Figueirense,2,3,RS,SC
2012.31.0303,17/10/2012,2012,31,Coritiba,Náutico,2,1,PR,PE
2012.31.0304,17/10/2012,2012,31,Bahia,Palmeiras,0,1,BH,SP
2012.31.0305,17/10/2012,2012,31,Cruzeiro,Corinthians,2,0,MG,SP
2012.31.0306,17/10/2012,2012,31,Portuguesa,Flamengo,0,0,SP,RJ
2012.31.0307,17/10/2012,2012,31,Santos,Atlético-MG,2,2,SP,MG
2012.31.0308,18/10/2012,2012,31,Botafogo-RJ,Vasco,3,2,RJ,RJ
2012.31.0309,18/10/2012,2012,31,São Paulo,Atlético-GO,2,0,SP,GO
2012.31.0310,18/10/2012,2012,31,Sport,Ponte Preta,3,1,PE,SP
2012.32.0311,20/10/2012,2012,32,Palmeiras,Cruzeiro,2,0,SP,MG
2012.32.0312,20/10/2012,2012,32,Grêmio,Coritiba,0,0,RS,PR
2012.32.0313,20/10/2012,2012,32,Corinthians,Bahia,1,1,SP,BH
2012.32.0314,21/10/2012,2012,32,Atlético-MG,Fluminense,3,2,MG,RJ
2012.32.0315,21/10/2012,2012,32,Flamengo,São Paulo,1,0,RJ,SP
2012.32.0316,21/10/2012,2012,32,Náutico,Portuguesa,0,0,PE,SP
2012.32.0317,21/10/2012,2012,32,Ponte Preta,Santos,1,0,SP,SP
2012.32.0318,21/10/2012,2012,32,Atlético-GO,Sport,0,1,GO,PE
2012.32.0319,24/10/2012,2012,32,Vasco,Internacional,1,2,RJ,RS
2012.32.0320,24/10/2012,2012,32,Figueirense,Botafogo-RJ,0,2,SC,RJ
2012.33.0321,25/10/2012,2012,33,Fluminense,Coritiba,2,1,RJ,PR
2012.33.0322,25/10/2012,2012,33,Santos,Náutico,0,0,SP,PE
2012.33.0323,25/10/2012,2012,33,Ponte Preta,Cruzeiro,1,0,SP,MG
2012.33.0324,27/10/2012,2012,33,Internacional,Palmeiras,2,1,RS,SP
2012.33.0325,27/10/2012,2012,33,Corinthians,Vasco,1,0,SP,RJ
2012.33.0326,27/10/2012,2012,33,Botafogo-RJ,Atlético-GO,4,0,RJ,GO
2012.33.0327,27/10/2012,2012,33,Figueirense,Portuguesa,0,0,SC,SP
2012.33.0328,27/10/2012,2012,33,Sport,São Paulo,2,4,PE,SP
2012.33.0329,27/10/2012,2012,33,Bahia,Grêmio,1,1,BH,RS
2012.33.0330,31/10/2012,2012,33,Atlético-MG,Flamengo,1,1,MG,RJ
2012.34.0331,3/11/2012,2012,34,Cruzeiro,Santos,0,4,MG,SP
2012.34.0332,3/11/2012,2012,34,Grêmio,Ponte Preta,1,0,RS,SP
2012.34.0333,3/11/2012,2012,34,Flamengo,Figueirense,1,0,RJ,SC
2012.34.0334,4/11/2012,2012,34,Palmeiras,Botafogo-RJ,2,2,SP,RJ
2012.34.0335,4/11/2012,2012,34,Vasco,Sport,0,3,RJ,PE
2012.34.0336,4/11/2012,2012,34,São Paulo,Fluminense,1,1,SP,RJ
2012.34.0337,4/11/2012,2012,34,Atlético-GO,Corinthians,0,2,GO,SP
2012.34.0338,4/11/2012,2012,34,Portuguesa,Bahia,0,1,SP,BH
2012.34.0339,4/11/2012,2012,34,Coritiba,Atlético-MG,1,0,PR,MG
2012.34.0340,4/11/2012,2012,34,Náutico,Internacional,3,0,PE,RS
2012.35.0341,10/11/2012,2012,35,Botafogo-RJ,Portuguesa,3,0,RJ,SP
2012.35.0342,10/11/2012,2012,35,Atlético-GO,Santos,2,1,GO,SP
2012.35.0343,10/11/2012,2012,35,Corinthians,Coritiba,5,1,SP,PR
2012.35.0344,11/11/2012,2012,35,Palmeiras,Fluminense,2,3,SP,RJ
2012.35.0345,11/11/2012,2012,35,Grêmio,São Paulo,2,1,RS,SP
2012.35.0346,11/11/2012,2012,35,Vasco,Atlético-MG,1,1,RJ,MG
2012.35.0347,11/11/2012,2012,35,Cruzeiro,Bahia,3,1,MG,BH
2012.35.0348,11/11/2012,2012,35,Náutico,Flamengo,0,1,PE,RJ
2012.35.0349,11/11/2012,2012,35,Figueirense,Sport,1,1,SC,PE
2012.35.0350,11/11/2012,2012,35,Ponte Preta,Internacional,1,0,SP,RS
2012.36.0351,17/11/2012,2012,36,Santos,Figueirense,2,0,SP,SC
2012.36.0352,17/11/2012,2012,36,Coritiba,Vasco,1,2,PR,RJ
2012.36.0353,18/11/2012,2012,36,Flamengo,Palmeiras,1,1,RJ,SP
2012.36.0354,18/11/2012,2012,36,Fluminense,Cruzeiro,0,2,RJ,MG
2012.36.0355,18/11/2012,2012,36,São Paulo,Náutico,2,1,SP,PE
2012.36.0356,18/11/2012,2012,36,Atlético-MG,Atlético-GO,2,2,MG,GO
2012.36.0357,18/11/2012,2012,36,Bahia,Ponte Preta,1,0,BH,SP
2012.36.0358,18/11/2012,2012,36,Internacional,Corinthians,0,2,RS,SP
2012.36.0359,18/11/2012,2012,36,Portuguesa,Grêmio,2,2,SP,RS
2012.36.0360,18/11/2012,2012,36,Sport,Botafogo-RJ,2,0,PE,RJ
2012.37.0361,24/11/2012,2012,37,Vasco,Flamengo,1,1,RJ,RJ
2012.37.0362,24/11/2012,2012,37,Corinthians,Santos,1,1,SP,SP
2012.37.0363,25/11/2012,2012,37,Botafogo-RJ,Atlético-MG,2,3,RJ,MG
2012.37.0364,25/11/2012,2012,37,Figueirense,Grêmio,2,4,SC,RS
2012.37.0365,25/11/2012,2012,37,Ponte Preta,São Paulo,0,0,SP,SP
2012.37.0366,25/11/2012,2012,37,Cruzeiro,Coritiba,2,1,MG,PR
2012.37.0367,25/11/2012,2012,37,Palmeiras,Atlético-GO,1,2,SP,GO
2012.37.0368,25/11/2012,2012,37,Bahia,Náutico,1,1,BH,PE
2012.37.0369,25/11/2012,2012,37,Internacional,Portuguesa,0,2,RS,SP
2012.37.0370,25/11/2012,2012,37,Sport,Fluminense,1,1,PE,RJ
2012.38.0371,1/12/2012,2012,38,Santos,Palmeiras,3,1,SP,SP
2012.38.0372,1/12/2012,2012,38,Flamengo,Botafogo-RJ,2,2,RJ,RJ
2012.38.0373,2/12/2012,2012,38,Fluminense,Vasco,1,2,RJ,RJ
2012.38.0374,2/12/2012,2012,38,Grêmio,Internacional,0,0,RS,RS
2012.38.0375,2/12/2012,2012,38,Atlético-MG,Cruzeiro,3,2,MG,MG
2012.38.0376,2/12/2012,2012,38,São Paulo,Corinthians,3,1,SP,SP
2012.38.0377,2/12/2012,2012,38,Coritiba,Figueirense,3,0,PR,SC
2012.38.0378,2/12/2012,2012,38,Atlético-GO,Bahia,0,1,GO,BH
2012.38.0379,2/12/2012,2012,38,Portuguesa,Ponte Preta,0,0,SP,SP
2012.38.0380,2/12/2012,2012,38,Náutico,Sport,1,0,PE,PE
2013.01.0001,25/05/2013,2013,1,Vitória,Internacional,2,2,ES,RS
2013.01.0002,25/05/2013,2013,1,Vasco,Portuguesa,1,0,RJ,SP
2013.01.0003,25/05/2013,2013,1,Corinthians,Botafogo-RJ,1,1,SP,RJ
2013.01.0004,26/05/2013,2013,1,Grêmio,Náutico,2,0,RS,PE
2013.01.0005,26/05/2013,2013,1,Criciúma,Bahia,3,1,SC,BH
2013.01.0006,26/05/2013,2013,1,Ponte Preta,São Paulo,0,2,SP,SP
2013.01.0007,26/05/2013,2013,1,Santos,Flamengo,0,0,SP,RJ
2013.01.0008,26/05/2013,2013,1,Coritiba,Atlético-MG,2,1,PR,MG
2013.01.0009,26/05/2013,2013,1,Cruzeiro,Goiás,5,0,MG,GO
2013.01.0010,26/05/2013,2013,1,Fluminense,Athletico-PR,2,1,RJ,PR
2013.02.0011,29/05/2013,2013,2,Athletico-PR,Cruzeiro,2,2,PR,MG
2013.02.0012,29/05/2013,2013,2,Botafogo-RJ,Santos,2,1,RJ,SP
2013.02.0013,29/05/2013,2013,2,São Paulo,Vasco,5,1,SP,RJ
2013.02.0014,29/05/2013,2013,2,Flamengo,Ponte Preta,0,2,RJ,SP
2013.02.0015,29/05/2013,2013,2,Bahia,Coritiba,0,0,BH,PR
2013.02.0016,29/05/2013,2013,2,Náutico,Vitória,0,3,PE,BA
2013.02.0017,29/05/2013,2013,2,Goiás,Corinthians,1,1,GO,SP
2013.02.0018,30/05/2013,2013,2,Internacional,Criciúma,2,0,RS,SC
2013.02.0019,9/6/2013,2013,2,Atlético-MG,Grêmio,2,0,MG,RS
2013.02.0020,12/6/2013,2013,2,Portuguesa,Fluminense,2,1,SP,RJ
2013.03.0021,1/6/2013,2013,3,Athletico-PR,Flamengo,2,2,PR,RJ
2013.03.0022,1/6/2013,2013,3,Santos,Grêmio,1,1,SP,RS
2013.03.0023,1/6/2013,2013,3,Botafogo-RJ,Cruzeiro,2,1,RJ,MG
2013.03.0024,1/6/2013,2013,3,Vitória,Vasco,2,0,ES,RJ
2013.03.0025,1/6/2013,2013,3,Goiás,Coritiba,1,1,GO,PR
2013.03.0026,1/6/2013,2013,3,Corinthians,Ponte Preta,1,0,SP,SP
2013.03.0027,2/6/2013,2013,3,Atlético-MG,São Paulo,0,0,MG,SP
2013.03.0028,2/6/2013,2013,3,Fluminense,Criciúma,3,0,RJ,SC
2013.03.0029,2/6/2013,2013,3,Internacional,Bahia,1,2,RS,BH
2013.03.0030,2/6/2013,2013,3,Náutico,Portuguesa,2,2,PE,SP
2013.04.0031,5/6/2013,2013,4,São Paulo,Goiás,0,1,SP,GO
2013.04.0032,5/6/2013,2013,4,Portuguesa,Internacional,1,1,SP,RS
2013.04.0033,5/6/2013,2013,4,Criciúma,Santos,3,1,SC,SP
2013.04.0034,5/6/2013,2013,4,Vasco,Atlético-MG,2,0,RJ,MG
2013.04.0035,5/6/2013,2013,4,Grêmio,Vitória,1,0,RS,BA
2013.04.0036,5/6/2013,2013,4,Ponte Preta,Athletico-PR,3,4,SP,PR
2013.04.0037,5/6/2013,2013,4,Flamengo,Náutico,0,1,RJ,PE
2013.04.0038,5/6/2013,2013,4,Bahia,Botafogo-RJ,2,1,BH,RJ
2013.04.0039,5/6/2013,2013,4,Cruzeiro,Corinthians,1,0,MG,SP
2013.04.0040,6/6/2013,2013,4,Coritiba,Fluminense,2,1,PR,RJ
2013.05.0041,8/6/2013,2013,5,Cruzeiro,Internacional,2,2,MG,RS
2013.05.0042,8/6/2013,2013,5,Criciúma,Flamengo,0,3,SC,RJ
2013.05.0043,8/6/2013,2013,5,Corinthians,Portuguesa,0,0,SP,SP
2013.05.0044,8/6/2013,2013,5,Vasco,Bahia,1,1,RJ,BH
